nome,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento
CAPÍTULO XI,"Mal entrou na grade, disse à sua amiga: — Olha lá, Joaquina, quem é aquela menina muito branca, alva como leite, que estava ali agora à janela? — Seria alguma noviça, que há cá duas muito lindas. — Mas ela não tinha nenhum traje de freira. — Ah! já sei; é a D Teresinha Albuquerque.",68,54,1,1,8,3,9,6,26,38.23529411764706,"[{'label': 'NEGATIVE', 'score': 0.35842883586883545}]"
CAPÍTULO XI,"Então não me enganei, disse Mariana, pensativa. — Pois tu conhece-la? — Não; mas por amor dela é que eu cá vim falar contigo. — Então que se passa?",36,29,2,0,2,1,5,6,14,38.88888888888889,"[{'label': 'NEGATIVE', 'score': 0.5305742621421814}]"
CAPÍTULO XI,"Que tens tu com a fidalga? — Eu, cá por mim, nada; mas conheço uma pessoa que lhe quer muito. — O filho do corregedor? — Esse mesmo. — Mas esse está em Coimbra. — Não sei se está, nem se não.",52,40,2,0,4,0,4,3,11,21.153846153846153,"[{'label': 'NEGATIVE', 'score': 0.6412588953971863}]"
CAPÍTULO XI,Fazes-me um favor? — Se eu puder. — Podes.,12,10,1,0,1,0,0,3,4,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5059686303138733}]"
CAPÍTULO XI,Eu queria falar com ela. — Ó dianho!,10,10,0,1,0,0,0,3,3,30.0,"[{'label': 'NEUTRAL', 'score': 0.5313858985900879}]"
CAPÍTULO XI,"Isso não sei se poderá ser, as freiras trazem-na debaixo de olho, e ela vai-se embora amanhã. — Para onde vai? — Vai para outro convento, não sei se de Lisboa se do Porto.",40,31,1,0,3,0,4,7,14,35.0,"[{'label': 'NEGATIVE', 'score': 0.4991532564163208}]"
CAPÍTULO XI,"Os baús já estão preparados, e ela está morta por sair.",13,13,0,0,1,2,1,1,5,38.46153846153847,"[{'label': 'NEGATIVE', 'score': 0.38219431042671204}]"
CAPÍTULO XI,Mas que lhe queres? — Não to posso dizer porque não sei.,14,14,1,0,0,0,2,4,6,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.4060361683368683}]"
CAPÍTULO XI,Queria dar-lhe um papel.,5,5,0,0,1,0,0,2,3,60.0,"[{'label': 'NEUTRAL', 'score': 0.4422289729118347}]"
CAPÍTULO XI,"Faz com que ela cá venha ter abaixo, que eu dou-te fitas para um vestido. — Como estás rica, Mariana! — atalhou, rindo, Joaquina — Eu não quero as tuas fitas, rapariga.",40,31,0,1,4,1,4,7,16,40.0,"[{'label': 'NEGATIVE', 'score': 0.5808879137039185}]"
CAPÍTULO XI,"Se eu puder dizer-lhe que venha, sem que ninguém me ouça, digo-lho.",15,13,0,0,1,0,0,4,5,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.3418291211128235}]"
CAPÍTULO XI,"E agora é boa maré, porque tocou o sino.",11,11,0,0,2,1,1,1,5,45.45454545454545,"[{'label': 'POSITIVE', 'score': 0.4642121195793152}]"
CAPÍTULO XI,Deixa-me lá ir.,4,4,0,0,0,0,1,2,3,75.0,"[{'label': 'NEUTRAL', 'score': 0.5287682414054871}]"
CAPÍTULO XI,Joaquina saiu-se bem da difícil comissão.,7,7,0,0,1,1,1,1,4,57.14285714285714,"[{'label': 'POSITIVE', 'score': 0.40546944737434387}]"
CAPÍTULO XI,"Teresa estava sozinha, absorvida a pensar com os olhos fitos no ponto onde vira Mariana. — A menina faz favor de vir comigo depressinha? — disse-lhe a criada.",32,29,1,0,4,1,2,8,15,46.875,"[{'label': 'NEGATIVE', 'score': 0.3781930208206177}]"
CAPÍTULO XI,"Seguiu-a Teresa, e entrou na grade, que Joaquina fechou, dizendo: — Assim que possa, bata por dentro para eu lhe abrir a porta.",29,25,0,0,2,0,2,6,10,34.48275862068966,"[{'label': 'NEUTRAL', 'score': 0.5512275099754333}]"
CAPÍTULO XI,"Se perguntarem por vossa excelência, digo que a menina está no miradouro.",14,14,0,0,3,0,0,2,5,35.714285714285715,"[{'label': 'POSITIVE', 'score': 0.3835708200931549}]"
CAPÍTULO XI,"A voz de Mariana tremia, quando D Teresa lhe perguntou quem era. — Sou a portadora desta carta para vossa Excelência. — É de Simão? — exclamou Teresa. — Sim, minha senhora.",39,30,1,0,5,0,2,3,10,25.64102564102564,"[{'label': 'NEUTRAL', 'score': 0.502910315990448}]"
CAPÍTULO XI,"A reclusa leu convulsiva a carta duas vezes, e disse: — Eu não posso escrever-lhe, porque roubaram-me o tinteiro, e ninguém me empresta um.",29,26,0,0,4,1,1,6,12,41.37931034482759,"[{'label': 'NEUTRAL', 'score': 0.5239335298538208}]"
CAPÍTULO XI,"Diga-lhe que vou de madrugada para o convento de Monchique, no Porto.",14,13,0,0,2,0,0,0,2,14.285714285714285,"[{'label': 'NEGATIVE', 'score': 0.4200368821620941}]"
CAPÍTULO XI,"Que não se aflija, porque eu sou sempre a mesma.",12,12,0,0,0,0,2,1,3,25.0,"[{'label': 'NEUTRAL', 'score': 0.5146351456642151}]"
CAPÍTULO XI,"Que não venha cá, porque isso seria inútil, e muito perigoso.",14,13,0,0,0,2,3,1,6,42.857142857142854,"[{'label': 'NEUTRAL', 'score': 0.46977317333221436}]"
CAPÍTULO XI,"Que vá ver-me ao Porto, que hei de arranjar modo de lhe falar.",15,14,0,0,1,0,0,4,5,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.55857253074646}]"
CAPÍTULO XI,"Diga-lhe isto, sim? — Sim, minha senhora. — Não se esqueça, não?",18,14,2,0,1,0,4,1,6,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.4270777404308319}]"
CAPÍTULO XI,"Que não venha cá, de modo nenhum.",9,9,0,0,1,0,2,1,4,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.47366970777511597}]"
CAPÍTULO XI,"É impossível fugir, e vou muito acompanhada.",9,9,0,0,0,2,1,2,5,55.55555555555556,"[{'label': 'NEUTRAL', 'score': 0.4717663824558258}]"
CAPÍTULO XI,"Vai o primo Baltasar e as minhas primas, e o meu pai, e não sei quantos criados de bagagem e de liteiras.",25,19,0,0,5,0,1,2,8,32.0,"[{'label': 'NEGATIVE', 'score': 0.5145598649978638}]"
CAPÍTULO XI,Tirar-me no caminho é uma loucura com resultados funestos.,10,10,0,0,3,1,0,0,4,40.0,"[{'label': 'NEUTRAL', 'score': 0.3970026969909668}]"
CAPÍTULO XI,"Diga-lhe tudo, sim?",5,5,1,0,0,0,1,0,1,20.0,"[{'label': 'NEUTRAL', 'score': 0.5856723785400391}]"
CAPÍTULO XI,"Joaquina disse fora da porta: — Menina, olhe que a prioresa anda a procurá-la. — Adeus, adeus — disse Teresa, sobressaltada. — Tome lá esta lembrança como prova da minha gratidão.",38,28,0,0,7,0,2,7,16,42.10526315789473,"[{'label': 'NEUTRAL', 'score': 0.6138080954551697}]"
CAPÍTULO XI,"E tirou do dedo um anel de ouro, que ofereceu a Mariana. — Não aceito, minha senhora. — Porque não aceita? — Porque não fiz nenhum favor a vossa Excelência.",36,28,1,0,6,0,3,5,14,38.88888888888889,"[{'label': 'NEUTRAL', 'score': 0.6973119974136353}]"
CAPÍTULO XI,Se receber alguma paga há de ser de quem me cá mandou.,13,12,0,0,1,0,1,3,5,38.46153846153847,"[{'label': 'NEUTRAL', 'score': 0.6699849963188171}]"
CAPÍTULO XI,"Fique com Deus, minha senhora, e oxalá que seja feliz.",13,12,0,0,2,1,1,0,4,30.76923076923077,"[{'label': 'NEUTRAL', 'score': 0.5383713841438293}]"
CAPÍTULO XI,"Saiu Teresa, e Joaquina entrou na grade. — Já te vais embora, Mariana? — Vou, pois tenho pressa; um dia virei conversar mais contigo.",31,27,1,0,3,1,1,4,9,29.03225806451613,"[{'label': 'NEUTRAL', 'score': 0.5260497331619263}]"
CAPÍTULO XI,"Adeus, Joaquina. — Pois não me contas o que se passa?",14,14,1,0,1,0,2,1,4,28.57142857142857,"[{'label': 'NEUTRAL', 'score': 0.4784480035305023}]"
CAPÍTULO XI,O amor da fidalga está por perto?,8,8,1,0,2,0,1,0,3,37.5,"[{'label': 'NEUTRAL', 'score': 0.6133397817611694}]"
CAPÍTULO XI,"Conta, que eu não digo nada, rapariga! — Para a próxima, para a próxima; obrigada, Joaquininha.",23,18,0,1,3,0,1,3,7,30.434782608695656,"[{'label': 'NEUTRAL', 'score': 0.649638831615448}]"
CAPÍTULO XI,"Mariana, durante a veloz caminhada, foi repetindo o recado da fidalga; e se alguma vez se distraía deste exercício de memória, era para pensar nas feições da amada do seu hóspede, e dizer, como em segredo, ao seu coração: Não lhe bastava ser fidalga e rica: é, para além disso, linda como nunca vi outra!",67,51,0,1,11,4,3,7,25,37.3134328358209,"[{'label': 'NEUTRAL', 'score': 0.6340144872665405}]"
CAPÍTULO XI,"E o coração da pobre rapariga, avergando ao que a consciência lhe ia dizendo, chorava.",18,17,0,0,3,1,0,3,7,38.88888888888889,"[{'label': 'NEGATIVE', 'score': 0.45685335993766785}]"
CAPÍTULO XI,"Simão, de uma fresta do postigo do seu quarto, espreitava ao longo do caminho, ou escutava à espera de ouvir a estropeada da égua.",28,23,0,0,8,0,0,3,11,39.285714285714285,"[{'label': 'NEGATIVE', 'score': 0.6297880411148071}]"
CAPÍTULO XI,"Ao avistar a Mariana, desceu ao quintal, desprezando cautelas e esquecido já da ferida, cuja crise de perigo piorara naquele dia, que era o oitavo depois do tiro.",33,30,0,0,7,1,2,5,15,45.45454545454545,"[{'label': 'NEGATIVE', 'score': 0.8137176632881165}]"
CAPÍTULO XI,"A filha do ferrador deu-lhe o recado, sem alteração de palavras.",13,13,0,0,5,0,0,1,6,46.15384615384615,"[{'label': 'NEUTRAL', 'score': 0.4893704354763031}]"
CAPÍTULO XI,"Simão escutara-a placidamente até ao ponto em que ela lhe disse que o primo Baltasar a acompanhava ao Porto. — O primo Baltasar! — murmurou ele com um sorriso sinistro. — Sempre esse primo Baltasar, cavando a sua sepultura e a minha! — A sua, fidalgo? — exclamou João da Cruz. — Morra ele, que o levem trinta milhões de diabos!",71,48,1,3,8,1,2,7,18,25.352112676056336,"[{'label': 'NEGATIVE', 'score': 0.4361754059791565}]"
CAPÍTULO XI,Mas vossa senhoria há de viver enquanto eu for João.,11,11,0,0,1,0,1,3,5,45.45454545454545,"[{'label': 'NEUTRAL', 'score': 0.434091180562973}]"
CAPÍTULO XI,"Deixe-a ir para o Porto, que não há perigos no convento.",13,13,0,0,2,0,1,3,6,46.15384615384615,"[{'label': 'NEUTRAL', 'score': 0.44041818380355835}]"
CAPÍTULO XI,"De hora a hora, Deus melhora.",8,7,0,0,3,0,0,0,3,37.5,"[{'label': 'POSITIVE', 'score': 0.46597352623939514}]"
CAPÍTULO XI,"O senhor doutor vai para Coimbra, está por lá algum tempo, e às duas por três, quando o velho menos esperar, a fidalguinha foge- lhe, e é logo sua, tão certo como esta luz que nos ilumina. — Eu hei de vê-la antes de partir para Coimbra — disse Simão. — Olhe que ela recomendou-me muito que não fosse lá — acudiu Mariana. — Por causa do primo? — disse o académico ironicamente. — Acho que sim, e por talvez não servir de nada lá ir vossa senhoria — respondeu timidamente a rapariga. — Mas se quiser — bradou mestre João — rouba-se a rapariga no caminho.",121,81,1,0,14,1,14,19,48,39.66942148760331,"[{'label': 'NEGATIVE', 'score': 0.5275658369064331}]"
CAPÍTULO XI,"E não é preciso dizer mais nada. — Meu pai, não meta este senhor em sarilhos maiores! — disse Mariana. — Não, menina — atalhou Simão -, eu é que não quero meter ninguém em mais sarilhos.",44,31,0,1,5,2,5,6,18,40.909090909090914,"[{'label': 'NEUTRAL', 'score': 0.5306287407875061}]"
CAPÍTULO XI,"Com a minha desgraça, por maior que ela seja, hei de eu lutar sozinho.",17,16,0,0,1,2,0,3,6,35.294117647058826,"[{'label': 'NEGATIVE', 'score': 0.4388684034347534}]"
CAPÍTULO XI,"João da Cruz, assumindo uma gravidade de que a sua figura raras vezes se enobrecia, disse: — Senhor Simão, vossa senhoria não sabe nada do mundo.",31,29,0,0,5,1,1,3,10,32.25806451612903,"[{'label': 'NEGATIVE', 'score': 0.448108971118927}]"
CAPÍTULO XI,"Não meta sozinho a cabeça em trabalhos, que eles, como se que diz, quando prejudicam um homem, não lhe deixam tomar fôlego.",27,23,0,0,5,0,4,4,13,48.148148148148145,"[{'label': 'NEGATIVE', 'score': 0.35923948884010315}]"
CAPÍTULO XI,"Eu sou um rústico; mas, a bem dizer, estou como aquele que dizia que o mal dos seus burrinhos fora ele que os fizera.",28,25,0,0,3,1,2,2,8,28.57142857142857,"[{'label': 'NEGATIVE', 'score': 0.5900173783302307}]"
CAPÍTULO XI,"Paixões, que as leve o diabo, e mais quem com elas engorda.",15,14,0,0,1,0,1,2,4,26.666666666666668,"[{'label': 'NEGATIVE', 'score': 0.37446296215057373}]"
CAPÍTULO XI,"Por causa de uma mulher, ainda que ela seja filha do rei, não se há de um homem pôr a perder.",24,22,0,0,5,0,2,3,10,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.38077253103256226}]"
CAPÍTULO XI,"Mulheres há tantas como a praga, e são como as rãs do charco, que mergulha uma, e aparecem quatro à tona da água.",27,23,0,0,5,0,1,3,9,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.48763513565063477}]"
CAPÍTULO XI,"Um homem rico e fidalgo como vossa senhoria onde quer topa uma com palmo de cara como se quer, e um dote de encher o olho.",28,24,0,0,7,1,1,4,13,46.42857142857143,"[{'label': 'NEGATIVE', 'score': 0.49884527921676636}]"
CAPÍTULO XI,"Deixe-a ir com Deus ou com a breca, que ela, se tiver de ser sua, à mão lhe há de vir dar, tanto faz andar para trás como para diante, é ditado dos antigos.",40,33,0,0,4,0,3,8,15,37.5,"[{'label': 'NEGATIVE', 'score': 0.3390492796897888}]"
CAPÍTULO XI,"Olhe que isto não é medo, fidalgo; tome sentido, que João da Cruz sabe o que é pôr dois homens a olhar o céu- estrelo de uma vez só, e não sabe o que é medo.",41,29,0,0,7,0,3,5,15,36.58536585365854,"[{'label': 'NEGATIVE', 'score': 0.6412416696548462}]"
CAPÍTULO XI,"Se o senhor quer sair à estrada e tirar a tal pessoa ao pai, ao primo e a um regimento, se for necessário, eu monto a égua, e daqui a três horas estou de volta com quatro homens, que são como quatro dragões.",49,38,0,0,11,1,2,4,18,36.734693877551024,"[{'label': 'NEGATIVE', 'score': 0.670107364654541}]"
CAPÍTULO XI,"Simão olhou para os olhos chamejantes do ferrador, e Mariana exclamou, juntando as mãos sobre o seio: — Meu pai, não lhe dê esses conselhos! — Cala-te aí, rapariga! — disse mestre João. — Vai tirar a sela à égua e põe-na no sítio.",53,44,0,2,11,1,2,8,22,41.509433962264154,"[{'label': 'NEUTRAL', 'score': 0.38736385107040405}]"
CAPÍTULO XI,"Não és aqui chamada. — Não vá aflita, senhora Mariana — disse Simão à rapariga, que se retirava amargurada. — Eu não aproveito nenhum dos conselhos do seu pai.",34,28,0,0,4,1,4,5,14,41.17647058823529,"[{'label': 'NEGATIVE', 'score': 0.6051202416419983}]"
CAPÍTULO XI,"Ouço-o com boa vontade, porque sei que quer o meu bem; mas hei de fazer o que a honra e o coração me aconselharem.",27,24,0,0,4,1,0,5,10,37.03703703703704,"[{'label': 'NEUTRAL', 'score': 0.5221680998802185}]"
CAPÍTULO XI,"Ao anoitecer, Simão, como estava sozinho, escreveu uma longa carta, da qual extraímos os seguintes pontos: Considero-te perdida, Teresa.",26,22,0,0,3,3,0,3,9,34.61538461538461,"[{'label': 'NEGATIVE', 'score': 0.5819783210754395}]"
CAPÍTULO XI,O sol de amanhã pode ser que eu o não veja.,12,12,0,0,1,0,2,3,6,50.0,"[{'label': 'NEUTRAL', 'score': 0.42308586835861206}]"
CAPÍTULO XI,"Tudo, à minha volta, tem uma cor de morte.",12,11,0,0,3,0,0,1,4,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.3655000329017639}]"
CAPÍTULO XI,Parece que o frio da minha sepultura está-me a passar para o sangue e para os ossos.,18,16,0,0,4,0,0,3,7,38.88888888888889,"[{'label': 'NEGATIVE', 'score': 0.6020270586013794}]"
CAPÍTULO XI,Não posso ser o que tu querias que eu fosse.,11,10,0,0,0,0,1,2,3,27.27272727272727,"[{'label': 'NEUTRAL', 'score': 0.4546327590942383}]"
CAPÍTULO XI,A minha paixão não se conforma com a desgraça.,10,10,0,0,2,0,1,1,4,40.0,"[{'label': 'NEUTRAL', 'score': 0.46205440163612366}]"
CAPÍTULO XI,Eras a minha vida: tinha a certeza de que as contrariedades me não privavam de ti.,18,16,0,0,3,0,1,2,6,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.45538628101348877}]"
CAPÍTULO XI,Só o receio de te perder me mata.,9,9,0,0,1,0,1,2,4,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.44381317496299744}]"
CAPÍTULO XI,O que me resta do passado é a coragem de ir buscar uma morte digna de mim e de ti.,21,19,0,0,3,1,0,2,6,28.57142857142857,"[{'label': 'NEGATIVE', 'score': 0.4775329828262329}]"
CAPÍTULO XI,"Se tens força para uma agonia lenta, eu não posso com ela.",14,14,0,0,2,1,1,2,6,42.857142857142854,"[{'label': 'NEUTRAL', 'score': 0.3964443504810333}]"
CAPÍTULO XI,Poderia viver com a paixão infeliz; mas este rancor sem vingança é um inferno.,16,16,0,0,4,1,0,2,7,43.75,"[{'label': 'NEUTRAL', 'score': 0.5099325180053711}]"
CAPÍTULO XI,Mo entanto não hei de dar barata a vida.,10,10,0,0,2,1,1,2,6,60.0,"[{'label': 'NEUTRAL', 'score': 0.4781133234500885}]"
CAPÍTULO XI,"Ficarás sem mim, Teresa; mas não haverá nenhum infame que te persiga depois da minha morte.",19,19,0,0,2,0,3,2,7,36.84210526315789,"[{'label': 'NEUTRAL', 'score': 0.4750324785709381}]"
CAPÍTULO XI,Tenho ciúmes de todas as tuas horas.,8,8,0,0,2,0,0,1,3,37.5,"[{'label': 'NEUTRAL', 'score': 0.38326016068458557}]"
CAPÍTULO XI,"Hás de pensar com muita saudade no teu esposo do Céu, e nunca tirarás de mim os olhos da tua alma para veres ao pé de ti o miserável que nos matou a realidade de tantas esperanças formosas.",40,37,0,0,8,2,1,3,14,35.0,"[{'label': 'NEGATIVE', 'score': 0.41870197653770447}]"
CAPÍTULO XI,"Verás esta carta quando eu estiver num outro mundo, esperando as orações das tuas lágrimas.",17,17,0,0,4,0,1,2,7,41.17647058823529,"[{'label': 'NEUTRAL', 'score': 0.49980849027633667}]"
CAPÍTULO XI,As orações!,3,3,0,1,1,0,0,0,1,33.33333333333333,"[{'label': 'POSITIVE', 'score': 0.36871808767318726}]"
CAPÍTULO XI,Admiro-me desta faísca de fé que me ilumina nas minhas trevas!,12,12,0,1,3,0,0,2,5,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.45879557728767395}]"
CAPÍTULO XI,"Deste-me o amor, Teresa.",6,6,0,0,1,0,0,1,2,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5949592590332031}]"
CAPÍTULO XI,Ainda creio; que não se apaga a luz que é tua; mas a providência divina desamparou-me.,19,16,0,0,2,1,2,3,8,42.10526315789473,"[{'label': 'NEUTRAL', 'score': 0.4164187014102936}]"
CAPÍTULO XI,Lembra-te de mim.,4,4,0,0,0,0,1,0,1,25.0,"[{'label': 'NEUTRAL', 'score': 0.44005370140075684}]"
CAPÍTULO XI,"Vive, para explicares ao mundo, com a tua lealdade para uma sombra, a razão porque me atraíram para um abismo.",24,19,0,0,6,0,0,2,8,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.3552910387516022}]"
CAPÍTULO XI,"Escutarás com glória a voz do mundo, dizendo que eras digna de mim.",15,15,0,0,4,1,0,1,6,40.0,"[{'label': 'NEUTRAL', 'score': 0.5108750462532043}]"
CAPÍTULO XI,À hora em que leres esta carta….,9,9,0,0,3,0,0,0,3,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5382465124130249}]"
CAPÍTULO XI,"Não o deixaram continuar as lágrimas, nem depois a presença de Mariana.",14,14,0,0,2,0,2,2,6,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.4460718631744385}]"
CAPÍTULO XI,"Vinha ela pôr a mesa para a ceia, e quando desdobrava a toalha, disse em voz abafada, como se a si mesma somente o dissesse: — É a última vez que ponho a mesa ao senhor Simão na minha casa! — Porque diz isso, Mariana? — Porque mo diz o coração.",59,45,1,1,9,3,3,8,23,38.983050847457626,"[{'label': 'NEGATIVE', 'score': 0.38835573196411133}]"
CAPÍTULO XI,"Desta vez, o académico ponderou supersticiosamente os ditames do coração da rapariga, e com o silêncio meditativo deu-lhe a ela a evidência antecipada do vaticínio.",28,24,0,0,8,1,1,3,13,46.42857142857143,"[{'label': 'NEGATIVE', 'score': 0.6793769001960754}]"
CAPÍTULO XI,"Quando voltou com a travessa da galinha, a filha de João da Cruz vinha a chorar. — Chora com pena de mim, Mariana? — disse Simão enternecido. — Choro, porque me parece que o não tornarei a ver; ou, se o vir, será de um modo que oxalá que eu morresse antes de o ver. — Não será, talvez, assim, minha amiga. — Vossa senhoria não me faz uma coisa que eu lhe peço? — Veremos o que pede, menina. — Não saia esta noite, nem amanhã. — Pede o impossível, Mariana.",113,66,2,0,13,0,9,18,40,35.39823008849557,"[{'label': 'NEGATIVE', 'score': 0.5786336064338684}]"
